2017-04-23 05:00:02;INFO: Wet enough
2017-04-23 05:20:03;INFO: Wet enough
2017-04-23 05:40:02;INFO: Wet enough
2017-04-24 02:00:02;INFO: Wet enough
2017-04-24 02:20:02;INFO: Wet enough
2017-04-24 02:40:03;INFO: Wet enough
2017-04-24 03:00:02;INFO: Wet enough
2017-04-24 03:20:03;INFO: Wet enough
2017-04-24 03:40:02;INFO: Wet enough
2017-04-24 04:00:03;INFO: Wet enough
2017-04-24 04:20:02;INFO: Wet enough
2017-04-24 04:40:03;INFO: Wet enough
2017-04-24 05:00:02;INFO: Wet enough
2017-04-24 05:20:03;INFO: Wet enough
2017-04-24 05:40:02;INFO: Wet enough
2017-04-25 02:00:02;INFO: Wet enough
2017-04-25 02:20:02;INFO: Wet enough
2017-04-25 02:40:02;INFO: Wet enough
2017-04-25 03:00:02;INFO: Wet enough
2017-04-25 03:20:03;INFO: Wet enough
2017-04-25 03:40:02;INFO: Wet enough
2017-04-25 04:00:02;INFO: Wet enough
2017-04-25 04:20:02;INFO: Wet enough
2017-04-25 04:40:03;INFO: Wet enough
2017-04-25 05:00:02;INFO: Wet enough
2017-04-25 05:20:03;INFO: Wet enough
2017-04-25 05:40:02;INFO: Wet enough
2017-04-26 02:00:03;INFO: Wet enough
2017-04-26 02:20:02;INFO: Wet enough
2017-04-26 02:40:03;INFO: Wet enough
2017-04-26 03:00:02;INFO: Wet enough
2017-04-26 03:20:03;INFO: Wet enough
2017-04-26 03:40:02;INFO: Wet enough
2017-04-26 04:00:03;INFO: Wet enough
2017-04-26 04:20:02;INFO: Wet enough
2017-04-26 04:40:03;INFO: Wet enough
2017-04-26 05:00:02;INFO: Wet enough
2017-04-26 05:20:02;INFO: Wet enough
2017-04-26 05:40:02;INFO: Wet enough
2017-04-27 02:00:02;INFO: Wet enough
2017-04-27 02:20:02;INFO: Wet enough
2017-04-27 02:40:03;INFO: Wet enough
2017-04-27 03:00:02;INFO: Wet enough
2017-04-27 03:20:03;INFO: Wet enough
2017-04-27 03:40:02;INFO: Wet enough
2017-04-27 04:00:03;INFO: Wet enough
2017-04-27 04:20:02;INFO: Wet enough
2017-04-27 04:40:03;INFO: Wet enough
2017-04-27 05:00:02;INFO: Wet enough
2017-04-27 05:20:03;INFO: Wet enough
2017-04-27 05:40:02;INFO: Wet enough
2017-04-28 02:00:03;INFO: Wet enough
2017-04-28 02:20:02;INFO: Wet enough
2017-04-28 02:40:03;INFO: Wet enough
2017-04-28 03:00:02;INFO: Wet enough
2017-04-28 03:20:02;INFO: Wet enough
2017-04-28 03:40:02;INFO: Wet enough
2017-04-28 04:00:03;INFO: Wet enough
2017-04-28 04:20:02;INFO: Wet enough
2017-04-28 04:40:02;INFO: Wet enough
2017-04-28 05:00:02;INFO: Wet enough
2017-04-28 05:20:02;INFO: Wet enough
2017-04-28 05:40:03;INFO: Wet enough
2017-04-29 02:00:02;INFO: Wet enough
2017-04-29 02:20:02;INFO: Wet enough
2017-04-29 02:40:03;INFO: Wet enough
2017-04-29 03:00:02;INFO: Wet enough
2017-04-29 03:20:03;INFO: Wet enough
2017-04-29 03:40:02;INFO: Wet enough
2017-04-29 04:00:03;INFO: Wet enough
2017-04-29 04:20:02;INFO: Wet enough
2017-04-29 04:40:03;INFO: Wet enough
2017-04-29 05:00:02;INFO: Wet enough
2017-04-29 05:20:03;INFO: Wet enough
2017-04-29 05:40:02;INFO: Wet enough
2017-04-30 02:00:03;INFO: Wet enough
2017-04-30 02:20:03;INFO: Wet enough
2017-04-30 02:40:02;INFO: Wet enough
2017-04-30 03:00:02;INFO: Wet enough
2017-04-30 03:20:02;INFO: Wet enough
2017-04-30 03:40:03;INFO: Wet enough
2017-04-30 04:00:02;INFO: Wet enough
2017-04-30 04:20:03;INFO: Wet enough
2017-04-30 04:40:02;INFO: Wet enough
2017-04-30 05:00:03;INFO: Wet enough
2017-04-30 05:20:02;INFO: Wet enough
2017-04-30 05:40:03;INFO: Wet enough
2017-05-01 02:00:02;INFO: Wet enough
2017-05-01 02:20:02;INFO: Wet enough
2017-05-01 02:40:03;INFO: Wet enough
2017-05-01 03:00:02;INFO: Wet enough
2017-05-01 03:20:03;INFO: Wet enough
2017-05-01 03:40:02;INFO: Wet enough
2017-05-01 04:00:03;INFO: Wet enough
2017-05-01 04:20:02;INFO: Wet enough
2017-05-01 04:40:03;INFO: Wet enough
2017-05-01 05:00:02;INFO: Wet enough
2017-05-01 05:20:03;INFO: Wet enough
2017-05-01 05:40:02;INFO: Wet enough
2017-05-02 02:00:02;INFO: Wet enough
2017-05-02 02:20:03;INFO: Wet enough
2017-05-02 02:40:02;INFO: Wet enough
2017-05-02 03:00:03;INFO: Wet enough
2017-05-02 03:20:02;INFO: Wet enough
2017-05-02 03:40:03;INFO: Wet enough
2017-05-02 04:00:02;INFO: Wet enough
2017-05-02 04:20:03;INFO: Wet enough
2017-05-02 04:40:02;INFO: Wet enough
2017-05-02 05:00:03;INFO: Wet enough
2017-05-02 05:20:02;INFO: Wet enough
2017-05-02 05:40:02;INFO: Wet enough
2017-05-03 02:00:02;INFO: Wet enough
2017-05-03 02:20:02;INFO: Wet enough
2017-05-03 02:40:03;INFO: Wet enough
